NA,"TP","TN","FP","FN","Precision","Recall","F-Score"
"Trainning metrics","827","4929","50","125","0.942987457240593","0.868697478991597","0.904319300164024"
"Fold","76","493","5","19","0.938271604938272","0.8","0.863636363636364"
"Fold","74","480","18","21","0.804347826086957","0.778947368421053","0.79144385026738"
"Fold","83","486","12","13","0.873684210526316","0.864583333333333","0.869109947643979"
"Fold","79","492","6","16","0.929411764705882","0.831578947368421","0.877777777777778"
"Fold","83","489","9","13","0.902173913043478","0.864583333333333","0.882978723404255"
"Fold","79","486","12","16","0.868131868131868","0.831578947368421","0.849462365591398"
"Fold","79","489","9","16","0.897727272727273","0.831578947368421","0.863387978142076"
"Fold","79","490","7","16","0.918604651162791","0.831578947368421","0.87292817679558"
"Fold","77","484","14","18","0.846153846153846","0.810526315789474","0.827956989247312"
"Fold","75","492","6","20","0.925925925925926","0.789473684210526","0.852272727272727"
"CV Avg","78.4","488.1","9.8","16.8","0.890443288340261","0.82344298245614","0.855095489977885"
"Test","244","2828","97","161","0.715542521994135","0.602469135802469","0.654155495978552"
