NA,"TP","TN","FP","FN","Precision","Recall","F-Score"
"Trainning metrics","727","4295","30","98","0.960369881109643","0.881212121212121","0.919089759797724"
"Fold","69","426","7","14","0.907894736842105","0.831325301204819","0.867924528301887"
"Fold","58","426","7","24","0.892307692307692","0.707317073170732","0.789115646258503"
"Fold","62","423","9","21","0.873239436619718","0.746987951807229","0.805194805194805"
"Fold","64","428","5","19","0.927536231884058","0.771084337349398","0.842105263157895"
"Fold","64","428","5","19","0.927536231884058","0.771084337349398","0.842105263157895"
"Fold","69","429","3","13","0.958333333333333","0.841463414634146","0.896103896103896"
"Fold","77","420","12","5","0.865168539325843","0.939024390243902","0.900584795321637"
"Fold","62","431","1","20","0.984126984126984","0.75609756097561","0.855172413793103"
"Fold","70","423","10","13","0.875","0.843373493975904","0.858895705521472"
"Fold","70","421","11","12","0.864197530864197","0.853658536585366","0.858895705521472"
"CV Avg","66.5","425.5","7","16","0.907534071718799","0.80614163972965","0.851609802233257"
"Test","248","2827","98","157","0.716763005780347","0.612345679012346","0.660452729693742"
